urn	text	signs
urn:cts:greekLit:tlg5026.msA.hmt:1.873	1.324	
urn:cts:greekLit:tlg5026.msA.hmt:1.873	1.324	
urn:cts:greekLit:tlg5026.msA.hmt:1.928	1.330	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.928	1.330	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.929	1.332	
urn:cts:greekLit:tlg5026.msA.hmt:1.929	1.332	
urn:cts:greekLit:tlg5026.msA.hmt:1.930	1.334-1.335	
urn:cts:greekLit:tlg5026.msA.hmt:1.930	1.334-1.335	
urn:cts:greekLit:tlg5026.msA.hmt:1.931	1.334	
urn:cts:greekLit:tlg5026.msA.hmt:1.931	1.334	
urn:cts:greekLit:tlg5026.msA.hmt:1.932	1.335	
urn:cts:greekLit:tlg5026.msA.hmt:1.932	1.335	
urn:cts:greekLit:tlg5026.msA.hmt:1.933	1.336	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.933	1.336	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.934	1.337	
urn:cts:greekLit:tlg5026.msA.hmt:1.934	1.337	
urn:cts:greekLit:tlg5026.msA.hmt:1.935	1.340	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.935	1.340	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.936	1.340	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.937	1.343-1.344	
urn:cts:greekLit:tlg5026.msA.hmt:1.937	1.343-1.344	
urn:cts:greekLit:tlg5026.msA.hmt:1.938	1.349	
urn:cts:greekLit:tlg5026.msA.hmt:1.938	1.349	
urn:cts:greekLit:tlg5026.msA.hmt:1.988	1.353	
urn:cts:greekLit:tlg5026.msA.hmt:1.988	1.353	
urn:cts:greekLit:tlg5026.msA.hmt:1.989	1.354	
urn:cts:greekLit:tlg5026.msA.hmt:1.989	1.354	
urn:cts:greekLit:tlg5026.msA.hmt:1.990	1.357	
urn:cts:greekLit:tlg5026.msA.hmt:1.990	1.357	
urn:cts:greekLit:tlg5026.msA.hmt:1.991	1.358	
urn:cts:greekLit:tlg5026.msA.hmt:1.991	1.358	
urn:cts:greekLit:tlg5026.msA.hmt:1.992	1.361	
urn:cts:greekLit:tlg5026.msA.hmt:1.992	1.361	
urn:cts:greekLit:tlg5026.msA.hmt:1.993	1.364	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.993	1.364	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.994	1.363	
urn:cts:greekLit:tlg5026.msA.hmt:1.994	1.363	
urn:cts:greekLit:tlg5026.msA.hmt:1.995	1.365	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.995	1.365	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.996	1.366	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.996	1.366	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.997	1.366	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.997	1.366	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.998	1.368	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.998	1.368	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.1031	1.381	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.1031	1.381	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.1032	1.383	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.1032	1.383	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.1033	1.388	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.1033	1.388	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.1034	1.392	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.1034	1.392	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.1035	1.393	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.1035	1.393	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.1036	1.396	
urn:cts:greekLit:tlg5026.msA.hmt:1.1036	1.396	
urn:cts:greekLit:tlg5026.msA.hmt:1.1037	1.396	
urn:cts:greekLit:tlg5026.msA.hmt:1.1038	1.397-1.401	
urn:cts:greekLit:tlg5026.msA.hmt:1.1038	1.397-1.401	
urn:cts:greekLit:tlg5026.msA.hmt:1.1039	1.397	
urn:cts:greekLit:tlg5026.msA.hmt:1.1039	1.397	
urn:cts:greekLit:tlg5026.msA.hmt:1.1040	1.400	
urn:cts:greekLit:tlg5026.msA.hmt:1.1040	1.400	
urn:cts:greekLit:tlg5026.msA.hmt:1.1041	1.399	
urn:cts:greekLit:tlg5026.msA.hmt:1.1041	1.399	
urn:cts:greekLit:tlg5026.msA.hmt:1.1059	1.403	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:1.1059	1.403	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:1.1060	1.404	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:1.1060	1.404	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:1.1061	1.404-1.405	
urn:cts:greekLit:tlg5026.msA.hmt:1.1061	1.404-1.405	
urn:cts:greekLit:tlg5026.msA.hmt:1.1062	1.407-1.412	
urn:cts:greekLit:tlg5026.msA.hmt:1.1062	1.407-1.412	
urn:cts:greekLit:tlg5026.msA.hmt:1.1063	1.415	
urn:cts:greekLit:tlg5026.msA.hmt:1.1063	1.415	
urn:cts:greekLit:tlg5026.msA.hmt:1.1064	1.418	
urn:cts:greekLit:tlg5026.msA.hmt:1.1064	1.418	
urn:cts:greekLit:tlg5026.msA.hmt:1.1065	1.420	
urn:cts:greekLit:tlg5026.msA.hmt:1.1065	1.420	
urn:cts:greekLit:tlg5026.msA.hmt:1.1066	1.420	
urn:cts:greekLit:tlg5026.msA.hmt:1.1066	1.420	
urn:cts:greekLit:tlg5026.msA.hmt:1.1067	1.420	
urn:cts:greekLit:tlg5026.msA.hmt:1.1067	1.420	
urn:cts:greekLit:tlg5026.msA.hmt:1.1068	1.421-1.422	
urn:cts:greekLit:tlg5026.msA.hmt:1.1068	1.421-1.422	
urn:cts:greekLit:tlg5026.msA.hmt:1.1069	1.423	
urn:cts:greekLit:tlg5026.msA.hmt:1.1069	1.423	
urn:cts:greekLit:tlg5026.msA.hmt:1.1070	1.423-1.424	
urn:cts:greekLit:tlg5026.msA.hmt:1.1070	1.423-1.424	
urn:cts:greekLit:tlg5026.msA.hmt:1.1071	1.425	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1071	1.425	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1121	1.435	
urn:cts:greekLit:tlg5026.msA.hmt:1.1121	1.435	
urn:cts:greekLit:tlg5026.msA.hmt:1.1122	1.434	
urn:cts:greekLit:tlg5026.msA.hmt:1.1122	1.434	
urn:cts:greekLit:tlg5026.msA.hmt:1.1123	1.435	
urn:cts:greekLit:tlg5026.msA.hmt:1.1123	1.435	
urn:cts:greekLit:tlg5026.msA.hmt:1.1124	1.436	
urn:cts:greekLit:tlg5026.msA.hmt:1.1124	1.436	
urn:cts:greekLit:tlg5026.msA.hmt:1.1125	1.437	
urn:cts:greekLit:tlg5026.msA.hmt:1.1125	1.437	
urn:cts:greekLit:tlg5026.msA.hmt:1.1126	1.440	
urn:cts:greekLit:tlg5026.msA.hmt:1.1126	1.440	
urn:cts:greekLit:tlg5026.msA.hmt:1.1127	1.443	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1127	1.443	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1128	1.446-1.448	
urn:cts:greekLit:tlg5026.msA.hmt:1.1128	1.446-1.448	
urn:cts:greekLit:tlg5026.msA.hmt:1.1129	1.447	
urn:cts:greekLit:tlg5026.msA.hmt:1.1129	1.447	
urn:cts:greekLit:tlg5026.msA.hmt:1.1130	1.449	
urn:cts:greekLit:tlg5026.msA.hmt:1.1130	1.449	
urn:cts:greekLit:tlg5026.msA.hmt:1.1131	1.449	
urn:cts:greekLit:tlg5026.msA.hmt:1.1177	1.459	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1177	1.459	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1178	1.461	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1178	1.461	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1179	1.464	
urn:cts:greekLit:tlg5026.msA.hmt:1.1179	1.464	
urn:cts:greekLit:tlg5026.msA.hmt:1.1180	1.465	
urn:cts:greekLit:tlg5026.msA.hmt:1.1180	1.465	
urn:cts:greekLit:tlg5026.msA.hmt:1.1181	1.467	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1181	1.467	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1182	1.467	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1182	1.467	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1183	1.469	
urn:cts:greekLit:tlg5026.msA.hmt:1.1183	1.469	
urn:cts:greekLit:tlg5026.msA.hmt:1.1184	1.470	
urn:cts:greekLit:tlg5026.msA.hmt:1.1184	1.470	
urn:cts:greekLit:tlg5026.msA.hmt:1.1185	1.472	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1185	1.472	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1186	1.473	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1186	1.473	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1187	1.474	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.1187	1.474	obelos
urn:cts:greekLit:tlg5026.msA.hmt:1.1225	1.477	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1225	1.477	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1226	1.477	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1226	1.477	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1227	1.479	
urn:cts:greekLit:tlg5026.msA.hmt:1.1227	1.479	
urn:cts:greekLit:tlg5026.msA.hmt:1.1228	1.482	
urn:cts:greekLit:tlg5026.msA.hmt:1.1228	1.482	
urn:cts:greekLit:tlg5026.msA.hmt:1.1229	1.486	
urn:cts:greekLit:tlg5026.msA.hmt:1.1229	1.486	
urn:cts:greekLit:tlg5026.msA.hmt:1.1230	1.486	
urn:cts:greekLit:tlg5026.msA.hmt:1.1230	1.486	
urn:cts:greekLit:tlg5026.msA.hmt:1.1231	1.488	
urn:cts:greekLit:tlg5026.msA.hmt:1.1231	1.488	
urn:cts:greekLit:tlg5026.msA.hmt:1.1232	1.493	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1232	1.493	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1233	1.493	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1234	1.496	
urn:cts:greekLit:tlg5026.msA.hmt:1.1234	1.496	
urn:cts:greekLit:tlg5026.msA.hmt:1.1235	1.497	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1235	1.497	diple
urn:cts:greekLit:tlg5026.msA.hmt:1.1236	1.498	
urn:cts:greekLit:tlg5026.msA.hmt:1.1236	1.498	
urn:cts:greekLit:tlg5026.msA.hmt:1.1278	1.504	
urn:cts:greekLit:tlg5026.msA.hmt:1.1278	1.504	
urn:cts:greekLit:tlg5026.msA.hmt:1.1279	1.508	
urn:cts:greekLit:tlg5026.msA.hmt:1.1279	1.508	
urn:cts:greekLit:tlg5026.msA.hmt:1.1280	1.512	
urn:cts:greekLit:tlg5026.msA.hmt:1.1280	1.512	
urn:cts:greekLit:tlg5026.msA.hmt:1.1281	1.517	
urn:cts:greekLit:tlg5026.msA.hmt:1.1281	1.517	
urn:cts:greekLit:tlg5026.msA.hmt:1.1282	1.518	
urn:cts:greekLit:tlg5026.msA.hmt:1.1282	1.518	
urn:cts:greekLit:tlg5026.msA.hmt:1.1283	1.519	
urn:cts:greekLit:tlg5026.msA.hmt:1.1283	1.519	
urn:cts:greekLit:tlg5026.msA.hmt:1.1284	1.519	
urn:cts:greekLit:tlg5026.msA.hmt:1.1284	1.519	
urn:cts:greekLit:tlg5026.msA.hmt:1.1285	1.519	
urn:cts:greekLit:tlg5026.msA.hmt:1.1286	1.522	
urn:cts:greekLit:tlg5026.msA.hmt:1.1286	1.522	
urn:cts:greekLit:tlg5026.msA.hmt:1.1287	1.524	
urn:cts:greekLit:tlg5026.msA.hmt:1.1287	1.524	
urn:cts:greekLit:tlg5026.msA.hmt:1.1288	1.525	
urn:cts:greekLit:tlg5026.msA.hmt:1.1288	1.525	
urn:cts:greekLit:tlg5026.msA.hmt:1.1289	1.525-1.526	
urn:cts:greekLit:tlg5026.msA.hmt:1.1289	1.525-1.526	
urn:cts:greekLit:tlg5026.msA.hmt:1.1290	1.526-1.527	
urn:cts:greekLit:tlg5026.msA.hmt:1.1331	1.527	
urn:cts:greekLit:tlg5026.msA.hmt:1.1331	1.527	
urn:cts:greekLit:tlg5026.msA.hmt:1.1332	1.528	
urn:cts:greekLit:tlg5026.msA.hmt:1.1332	1.528	
urn:cts:greekLit:tlg5026.msA.hmt:1.1333	1.528	
urn:cts:greekLit:tlg5026.msA.hmt:1.1333	1.528	
urn:cts:greekLit:tlg5026.msA.hmt:1.1334	1.530	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.1334	1.530	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.1335	1.530-1.531	
urn:cts:greekLit:tlg5026.msA.hmt:1.1335	1.530-1.531	
urn:cts:greekLit:tlg5026.msA.hmt:1.1336	1.532	
urn:cts:greekLit:tlg5026.msA.hmt:1.1336	1.532	
urn:cts:greekLit:tlg5026.msA.hmt:1.1337	1.534-1.535	
urn:cts:greekLit:tlg5026.msA.hmt:1.1337	1.534-1.535	
urn:cts:greekLit:tlg5026.msA.hmt:1.1338	1.535	
urn:cts:greekLit:tlg5026.msA.hmt:1.1338	1.535	
urn:cts:greekLit:tlg5026.msA.hmt:1.1339	1.538	
urn:cts:greekLit:tlg5026.msA.hmt:1.1339	1.538	
urn:cts:greekLit:tlg5026.msA.hmt:1.1340	1.539	
urn:cts:greekLit:tlg5026.msA.hmt:1.1340	1.539	
urn:cts:greekLit:tlg5026.msA.hmt:1.1341	1.540	
urn:cts:greekLit:tlg5026.msA.hmt:1.1341	1.540	
urn:cts:greekLit:tlg5026.msA.hmt:1.1342	1.541	
urn:cts:greekLit:tlg5026.msA.hmt:1.1342	1.541	
urn:cts:greekLit:tlg5026.msA.hmt:1.1343	1.542	
urn:cts:greekLit:tlg5026.msA.hmt:1.1343	1.542	
urn:cts:greekLit:tlg5026.msA.hmt:1.1344	1.544	
urn:cts:greekLit:tlg5026.msA.hmt:1.1344	1.544	
urn:cts:greekLit:tlg5026.msA.hmt:1.1345	1.547	
urn:cts:greekLit:tlg5026.msA.hmt:1.1345	1.547	
urn:cts:greekLit:tlg5026.msA.hmt:1.1346	1.547	
urn:cts:greekLit:tlg5026.msA.hmt:1.1346	1.547	
urn:cts:greekLit:tlg5026.msA.hmt:1.1389	1.553	
urn:cts:greekLit:tlg5026.msA.hmt:1.1389	1.553	
urn:cts:greekLit:tlg5026.msA.hmt:1.1390	1.554	
urn:cts:greekLit:tlg5026.msA.hmt:1.1390	1.554	
urn:cts:greekLit:tlg5026.msA.hmt:1.1391	1.554	
urn:cts:greekLit:tlg5026.msA.hmt:1.1391	1.554	
urn:cts:greekLit:tlg5026.msA.hmt:1.1392	1.556	
urn:cts:greekLit:tlg5026.msA.hmt:1.1392	1.556	
urn:cts:greekLit:tlg5026.msA.hmt:1.1393	1.558	
urn:cts:greekLit:tlg5026.msA.hmt:1.1393	1.558	
urn:cts:greekLit:tlg5026.msA.hmt:1.1394	1.564	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.1394	1.564	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.1395	1.565	
urn:cts:greekLit:tlg5026.msA.hmt:1.1395	1.565	
urn:cts:greekLit:tlg5026.msA.hmt:1.1396	1.567	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.1396	1.567	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.1397	1.566	
urn:cts:greekLit:tlg5026.msA.hmt:1.1397	1.566	
urn:cts:greekLit:tlg5026.msA.hmt:1.1398	1.569	
urn:cts:greekLit:tlg5026.msA.hmt:1.1398	1.569	
urn:cts:greekLit:tlg5026.msA.hmt:1.1399	1.572	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.1399	1.572	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:1.1400	1.575	
urn:cts:greekLit:tlg5026.msA.hmt:1.1400	1.575	
urn:cts:greekLit:tlg5026.msA.hmt:1.1401	1.576	
urn:cts:greekLit:tlg5026.msA.hmt:1.1401	1.576	
urn:cts:greekLit:tlg5026.msA.hmt:1.1437	1.577	
urn:cts:greekLit:tlg5026.msA.hmt:1.1437	1.577	
urn:cts:greekLit:tlg5026.msA.hmt:1.1438	1.579	
urn:cts:greekLit:tlg5026.msA.hmt:1.1438	1.579	
urn:cts:greekLit:tlg5026.msA.hmt:1.1439	1.580-1.583	
urn:cts:greekLit:tlg5026.msA.hmt:1.1439	1.580-1.583	
urn:cts:greekLit:tlg5026.msA.hmt:1.1440	1.584	
urn:cts:greekLit:tlg5026.msA.hmt:1.1440	1.584	
urn:cts:greekLit:tlg5026.msA.hmt:1.1441	1.585	
urn:cts:greekLit:tlg5026.msA.hmt:1.1441	1.585	
urn:cts:greekLit:tlg5026.msA.hmt:1.1442	1.590	
urn:cts:greekLit:tlg5026.msA.hmt:1.1442	1.590	
urn:cts:greekLit:tlg5026.msA.hmt:1.1443	1.591	
urn:cts:greekLit:tlg5026.msA.hmt:1.1443	1.591	
urn:cts:greekLit:tlg5026.msA.hmt:1.1444	1.591	
urn:cts:greekLit:tlg5026.msA.hmt:1.1445	1.591	
urn:cts:greekLit:tlg5026.msA.hmt:1.1445	1.591	
urn:cts:greekLit:tlg5026.msA.hmt:1.1446	1.593	
urn:cts:greekLit:tlg5026.msA.hmt:1.1446	1.593	
urn:cts:greekLit:tlg5026.msA.hmt:1.1447	1.594	
urn:cts:greekLit:tlg5026.msA.hmt:1.1447	1.594	
urn:cts:greekLit:tlg5026.msA.hmt:1.1448	1.598	
urn:cts:greekLit:tlg5026.msA.hmt:1.1448	1.598	
urn:cts:greekLit:tlg5026.msA.hmt:1.1449	1.600	
urn:cts:greekLit:tlg5026.msA.hmt:1.1494	1.602	
urn:cts:greekLit:tlg5026.msA.hmt:1.1494	1.602	
urn:cts:greekLit:tlg5026.msA.hmt:1.1495	1.604	
urn:cts:greekLit:tlg5026.msA.hmt:1.1495	1.604	
urn:cts:greekLit:tlg5026.msA.hmt:1.1496	1.606	
urn:cts:greekLit:tlg5026.msA.hmt:1.1496	1.606	
urn:cts:greekLit:tlg5026.msA.hmt:1.1497	1.607	
urn:cts:greekLit:tlg5026.msA.hmt:1.1497	1.607	
urn:cts:greekLit:tlg5026.msA.hmt:1.1498	1.609	
urn:cts:greekLit:tlg5026.msA.hmt:1.1498	1.609	
urn:cts:greekLit:tlg5026.msA.hmt:1.1499	1.609	
urn:cts:greekLit:tlg5026.msA.hmt:1.1500	1.611	
urn:cts:greekLit:tlg5026.msA.hmt:1.1500	1.611	
urn:cts:greekLit:tlg5026.msA.hmt:1.1501	1.611	
urn:cts:greekLit:tlg5026.msA.hmt:1.1501	1.611	
urn:cts:greekLit:tlg5026.msA.hmt:2.1	2.1	
urn:cts:greekLit:tlg5026.msA.hmt:2.1	2.1	
urn:cts:greekLit:tlg5026.msA.hmt:2.2	2.2	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.2	2.2	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.3	2.2	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.3	2.2	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.4	2.4	
urn:cts:greekLit:tlg5026.msA.hmt:2.4	2.4	
urn:cts:greekLit:tlg5026.msA.hmt:2.5	2.4	
urn:cts:greekLit:tlg5026.msA.hmt:2.5	2.4	
urn:cts:greekLit:tlg5026.msA.hmt:2.6	2.5	
urn:cts:greekLit:tlg5026.msA.hmt:2.6	2.5	
urn:cts:greekLit:tlg5026.msA.hmt:2.7	2.6	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.7	2.6	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.8	2.6	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.8	2.6	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.9	2.8	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.9	2.8	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.18	2.11	
urn:cts:greekLit:tlg5026.msA.hmt:2.18	2.11	
urn:cts:greekLit:tlg5026.msA.hmt:2.19	2.12	
urn:cts:greekLit:tlg5026.msA.hmt:2.19	2.12	
urn:cts:greekLit:tlg5026.msA.hmt:2.20	2.12	
urn:cts:greekLit:tlg5026.msA.hmt:2.20	2.12	
urn:cts:greekLit:tlg5026.msA.hmt:2.21	2.13-2.14	
urn:cts:greekLit:tlg5026.msA.hmt:2.21	2.13-2.14	
urn:cts:greekLit:tlg5026.msA.hmt:2.22	2.23	
urn:cts:greekLit:tlg5026.msA.hmt:2.22	2.23	
urn:cts:greekLit:tlg5026.msA.hmt:2.23	2.20-2.21	
urn:cts:greekLit:tlg5026.msA.hmt:2.23	2.20-2.21	
urn:cts:greekLit:tlg5026.msA.hmt:2.24	2.27	asteriskos obelos
urn:cts:greekLit:tlg5026.msA.hmt:2.24	2.27	asteriskos obelos
urn:cts:greekLit:tlg5026.msA.hmt:2.25	2.36	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.25	2.36	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.54	2.36	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.54	2.36	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.55	2.41	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.55	2.41	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.56	2.42	
urn:cts:greekLit:tlg5026.msA.hmt:2.56	2.42	
urn:cts:greekLit:tlg5026.msA.hmt:2.57	2.43	
urn:cts:greekLit:tlg5026.msA.hmt:2.57	2.43	
urn:cts:greekLit:tlg5026.msA.hmt:2.58	2.43	
urn:cts:greekLit:tlg5026.msA.hmt:2.58	2.43	
urn:cts:greekLit:tlg5026.msA.hmt:2.59	2.44	
urn:cts:greekLit:tlg5026.msA.hmt:2.59	2.44	
urn:cts:greekLit:tlg5026.msA.hmt:2.60	2.45	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.60	2.45	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.61	2.46	
urn:cts:greekLit:tlg5026.msA.hmt:2.61	2.46	
urn:cts:greekLit:tlg5026.msA.hmt:2.62	2.48	
urn:cts:greekLit:tlg5026.msA.hmt:2.63	2.53	
urn:cts:greekLit:tlg5026.msA.hmt:2.63	2.53	
urn:cts:greekLit:tlg5026.msA.hmt:2.64	2.53	
urn:cts:greekLit:tlg5026.msA.hmt:2.64	2.53	
urn:cts:greekLit:tlg5026.msA.hmt:2.65	2.53	
urn:cts:greekLit:tlg5026.msA.hmt:2.65	2.53	
urn:cts:greekLit:tlg5026.msA.hmt:2.66	2.56	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:2.66	2.56	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:2.67	2.56	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:2.67	2.56	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:2.68	2.60	
urn:cts:greekLit:tlg5026.msA.hmt:2.68	2.60	
urn:cts:greekLit:tlg5026.msA.hmt:2.100	2.73	
urn:cts:greekLit:tlg5026.msA.hmt:2.100	2.73	
urn:cts:greekLit:tlg5026.msA.hmt:2.101	2.73	
urn:cts:greekLit:tlg5026.msA.hmt:2.101	2.73	
urn:cts:greekLit:tlg5026.msA.hmt:2.102	2.74	
urn:cts:greekLit:tlg5026.msA.hmt:2.102	2.74	
urn:cts:greekLit:tlg5026.msA.hmt:2.103	2.76	obelos
urn:cts:greekLit:tlg5026.msA.hmt:2.103	2.76	obelos
urn:cts:greekLit:tlg5026.msA.hmt:2.104	2.75	
urn:cts:greekLit:tlg5026.msA.hmt:2.104	2.75	
urn:cts:greekLit:tlg5026.msA.hmt:2.105	2.81	obelos
urn:cts:greekLit:tlg5026.msA.hmt:2.105	2.81	obelos
urn:cts:greekLit:tlg5026.msA.hmt:2.106	2.85	
urn:cts:greekLit:tlg5026.msA.hmt:2.106	2.85	
urn:cts:greekLit:tlg5026.msA.hmt:2.123	2.87	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:2.123	2.87	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:2.124	2.88	
urn:cts:greekLit:tlg5026.msA.hmt:2.124	2.88	
urn:cts:greekLit:tlg5026.msA.hmt:2.125	2.99	
urn:cts:greekLit:tlg5026.msA.hmt:2.125	2.99	
urn:cts:greekLit:tlg5026.msA.hmt:2.126	2.96	
urn:cts:greekLit:tlg5026.msA.hmt:2.126	2.96	
urn:cts:greekLit:tlg5026.msA.hmt:2.127	2.102	
urn:cts:greekLit:tlg5026.msA.hmt:2.127	2.102	
urn:cts:greekLit:tlg5026.msA.hmt:2.128	2.103	
urn:cts:greekLit:tlg5026.msA.hmt:2.128	2.103	
urn:cts:greekLit:tlg5026.msA.hmt:2.129	2.104	
urn:cts:greekLit:tlg5026.msA.hmt:2.129	2.104	
urn:cts:greekLit:tlg5026.msA.hmt:2.130	2.105	
urn:cts:greekLit:tlg5026.msA.hmt:2.130	2.105	
urn:cts:greekLit:tlg5026.msA.hmt:2.131	2.106	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.131	2.106	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.132	2.107	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.132	2.107	diple
urn:cts:greekLit:tlg5026.msA.hmt:2.168	2.111	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:2.168	2.111	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:2.169	2.111	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:2.169	2.111	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:2.170	2.112	
urn:cts:greekLit:tlg5026.msA.hmt:2.170	2.112	
urn:cts:greekLit:tlg5026.msA.hmt:2.171	2.114	
urn:cts:greekLit:tlg5026.msA.hmt:2.171	2.114	
urn:cts:greekLit:tlg5026.msA.hmt:2.172	2.115	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:2.172	2.115	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:2.173	2.115	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:2.173	2.115	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:2.174	2.116	asteriskos dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:2.174	2.116	asteriskos dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:2.175	2.117	
urn:cts:greekLit:tlg5026.msA.hmt:2.175	2.117	
urn:cts:greekLit:tlg5026.msA.hmt:2.176	2.118	
urn:cts:greekLit:tlg5026.msA.hmt:2.176	2.118	
urn:cts:greekLit:tlg5026.msA.hmt:2.177	2.122	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:2.177	2.122	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:2.178	2.123	
urn:cts:greekLit:tlg5026.msA.hmt:2.178	2.123	
urn:cts:greekLit:tlg5026.msA.hmt:2.179	2.124	obelos
urn:cts:greekLit:tlg5026.msA.hmt:2.179	2.124	obelos
urn:cts:greekLit:tlg5026.msA.hmt:2.180	2.125	diple
